"id";"status";"locale";"group";"key";"value";"created_at";"updated_at"
"1063";"1";"en";"packages/optimize/optimize";"inline_css";"Inline CSS";"2023-07-14 23:20:28";"2023-07-14 23:20:28"
"1064";"1";"en";"packages/optimize/optimize";"inline_css_description";"This filter transforms the inline ""style"" attribute of tags into classes by moving the CSS to the header.";"2023-07-14 23:20:28";"2023-07-14 23:20:28"
"1065";"1";"en";"packages/optimize/optimize";"insert_dns_prefetch";"Insert DNS prefetch";"2023-07-14 23:20:28";"2023-07-14 23:20:28"
"1066";"1";"en";"packages/optimize/optimize";"insert_dns_prefetch_description";"This filter injects tags in the HEAD to enable the browser to do DNS prefetching.";"2023-07-14 23:20:28";"2023-07-14 23:20:28"
"1067";"1";"en";"packages/optimize/optimize";"remove_comments";"Remove comments";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1068";"1";"en";"packages/optimize/optimize";"remove_comments_description";"This filter eliminates HTML, JS and CSS comments. The filter reduces the transfer size of HTML files by removing the comments. Depending on the HTML file, this filter can significantly reduce the number of bytes transmitted on the network.";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1069";"1";"en";"packages/optimize/optimize";"remove_quotes";"Remove quotes";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1070";"1";"en";"packages/optimize/optimize";"remove_quotes_description";"This filter eliminates unnecessary quotation marks from HTML attributes. While required by the various HTML specifications, browsers permit their omission when the value of an attribute is composed of a certain subset of characters (alphanumerics and some punctuation characters).";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1071";"1";"en";"packages/optimize/optimize";"defer_javascript";"Defer javascript";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1072";"1";"en";"packages/optimize/optimize";"defer_javascript_description";"Defers the execution of javascript in the HTML. If necessary cancel deferring in some script, use data-pagespeed-no-defer as script attribute to cancel deferring.";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1073";"1";"en";"packages/page/pages";"create";"Create new page";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1074";"1";"en";"packages/page/pages";"form.name";"Name";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1075";"1";"en";"packages/page/pages";"form.name_placeholder";"Page's name (Maximum 120 characters)";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1076";"1";"en";"packages/page/pages";"form.content";"Content";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1077";"1";"en";"packages/page/pages";"form.note";"Note content";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1078";"1";"en";"packages/page/pages";"notices.no_select";"Please select at least one record to take this action!";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1079";"1";"en";"packages/page/pages";"notices.update_success_message";"Update successfully";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1080";"1";"en";"packages/page/pages";"cannot_delete";"Page could not be deleted";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1081";"1";"en";"packages/page/pages";"deleted";"Page deleted";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1082";"1";"en";"packages/page/pages";"pages";"Pages";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1083";"1";"en";"packages/page/pages";"menu";"Pages";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1084";"1";"en";"packages/page/pages";"menu_name";"Pages";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1085";"1";"en";"packages/page/pages";"edit_this_page";"Edit this page";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1086";"1";"en";"packages/page/pages";"total_pages";"Total pages";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1087";"1";"en";"packages/page/pages";"settings.show_on_front";"Your homepage displays";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1088";"1";"en";"packages/page/pages";"settings.select";"— Select —";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1089";"1";"en";"packages/page/pages";"front_page";"Front Page";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1090";"1";"en";"packages/plugin-management/marketplace";"previous";"&laquo; Previous";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1091";"1";"en";"packages/plugin-management/marketplace";"next";"Next &raquo;";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1092";"1";"en";"packages/plugin-management/marketplace";"showing";"Showing";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1093";"1";"en";"packages/plugin-management/marketplace";"to";"to";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1094";"1";"en";"packages/plugin-management/marketplace";"of";"of";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1095";"1";"en";"packages/plugin-management/marketplace";"results";"results";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1096";"1";"en";"packages/plugin-management/marketplace";"add_new";"Add new";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1097";"1";"en";"packages/plugin-management/marketplace";"installed";"Installed";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1098";"1";"en";"packages/plugin-management/marketplace";"install_now";"Install now";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1099";"1";"en";"packages/plugin-management/marketplace";"installing";"Installing...";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1100";"1";"en";"packages/plugin-management/marketplace";"detail";"Details";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1101";"1";"en";"packages/plugin-management/marketplace";"version";"Version";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1102";"1";"en";"packages/plugin-management/marketplace";"minimum_core_version";"Minimum core version";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1103";"1";"en";"packages/plugin-management/marketplace";"last_update";"Last update";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1104";"1";"en";"packages/plugin-management/marketplace";"compatible_version";"Compatible with your version";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1105";"1";"en";"packages/plugin-management/marketplace";"incompatible_version";"Incompatible with your version";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1106";"1";"en";"packages/plugin-management/marketplace";"deactivate";"Deactivate";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1107";"1";"en";"packages/plugin-management/marketplace";"activate";"Activate";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1108";"1";"en";"packages/plugin-management/marketplace";"activating";"Activating...";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1109";"1";"en";"packages/plugin-management/marketplace";"activated";"Activated";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1110";"1";"en";"packages/plugin-management/marketplace";"connection_aborted";"Connection Aborted";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1111";"1";"en";"packages/plugin-management/marketplace";"connection_aborted_description";"Connection Aborted Description";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1112";"1";"en";"packages/plugin-management/marketplace";"api_connect_error";"Connect to Marketplace API Error, please contact support";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1113";"1";"en";"packages/plugin-management/marketplace";"keyword";"Keyword";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1114";"1";"en";"packages/plugin-management/marketplace";"search";"Search";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1115";"1";"en";"packages/plugin-management/marketplace";"all";"All";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1116";"1";"en";"packages/plugin-management/marketplace";"featured";"Featured";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1117";"1";"en";"packages/plugin-management/marketplace";"popular";"Popular";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1118";"1";"en";"packages/plugin-management/marketplace";"top_rated";"Top Rated";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1119";"1";"en";"packages/plugin-management/marketplace";"install_plugin";"Install plugin";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1120";"1";"en";"packages/plugin-management/marketplace";"cancel";"Cancel";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1121";"1";"en";"packages/plugin-management/marketplace";"yes_install";" Yes! Install";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1122";"1";"en";"packages/plugin-management/marketplace";"message_alert";"Are you sure you want to install this plugin?";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1123";"1";"en";"packages/plugin-management/marketplace";"folder_permissions";"Folder does not have permission to write file or the update file path could not be resolved, please contact support";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1124";"1";"en";"packages/plugin-management/marketplace";"unzip_failed";"Unzip extraction failed";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1125";"1";"en";"packages/plugin-management/marketplace";"unzip_success";"Download file extracted";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1126";"1";"en";"packages/plugin-management/marketplace";"install_success";"Installed plugin successfully!";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1127";"1";"en";"packages/plugin-management/marketplace";"update_success";"Updated plugin successfully!";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1128";"1";"en";"packages/plugin-management/marketplace";"minimum_core_version_error";"Cannot install this plugin. Minimum core version is :version.";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1129";"1";"en";"packages/plugin-management/plugin";"enabled";"Enabled";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1130";"1";"en";"packages/plugin-management/plugin";"deactivated";"Deactivated";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1131";"1";"en";"packages/plugin-management/plugin";"activated";"Activated";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1132";"1";"en";"packages/plugin-management/plugin";"activate";"Activate";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1133";"1";"en";"packages/plugin-management/plugin";"deactivate";"Deactivate";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1134";"1";"en";"packages/plugin-management/plugin";"author";"By";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1135";"1";"en";"packages/plugin-management/plugin";"update_plugin_status_success";"Update plugin successfully";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1136";"1";"en";"packages/plugin-management/plugin";"plugins";"Plugins";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1137";"1";"en";"packages/plugin-management/plugin";"missing_required_plugins";"Please activate plugin(s): :plugins before activate this plugin!";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1138";"1";"en";"packages/plugin-management/plugin";"remove";"Remove";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1139";"1";"en";"packages/plugin-management/plugin";"remove_plugin_success";"Remove plugin successfully!";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1140";"1";"en";"packages/plugin-management/plugin";"remove_plugin";"Remove plugin";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1141";"1";"en";"packages/plugin-management/plugin";"remove_plugin_confirm_message";"Do you really want to remove this plugin?";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1142";"1";"en";"packages/plugin-management/plugin";"remove_plugin_confirm_yes";"Yes, remove it!";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1143";"1";"en";"packages/plugin-management/plugin";"total_plugins";"Total plugins";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1144";"1";"en";"packages/plugin-management/plugin";"invalid_plugin";"This plugin is not a valid plugin, please check it again!";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1145";"1";"en";"packages/plugin-management/plugin";"version";"Version";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1146";"1";"en";"packages/plugin-management/plugin";"invalid_json";"Invalid plugin.json!";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1147";"1";"en";"packages/plugin-management/plugin";"activate_success";"Activate plugin successfully!";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1148";"1";"en";"packages/plugin-management/plugin";"activated_already";"This plugin is activated already!";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1149";"1";"en";"packages/plugin-management/plugin";"plugin_not_exist";"This plugin is not exists.";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1150";"1";"en";"packages/plugin-management/plugin";"missing_json_file";"Missing file plugin.json!";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1151";"1";"en";"packages/plugin-management/plugin";"plugin_invalid";"Plugin is valid!";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1152";"1";"en";"packages/plugin-management/plugin";"published_assets_success";"Publish assets for plugin :name successfully!";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1153";"1";"en";"packages/plugin-management/plugin";"plugin_removed";"Plugin has been removed!";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1154";"1";"en";"packages/plugin-management/plugin";"deactivated_success";"Deactivate plugin successfully!";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1155";"1";"en";"packages/plugin-management/plugin";"deactivated_already";"This plugin is deactivated already!";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1156";"1";"en";"packages/plugin-management/plugin";"folder_is_not_writeable";"Cannot write files! Folder :name is not writable. Please chmod to make it writable!";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1157";"1";"en";"packages/plugin-management/plugin";"plugin_is_not_ready";"Plugin :name is not ready to use";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1158";"1";"en";"packages/plugin-management/plugin";"plugins_installed";"Installed Plugins";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1159";"1";"en";"packages/plugin-management/plugin";"plugins_add_new";"Add new";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1160";"1";"en";"packages/plugin-management/plugin";"update";"Update";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1161";"1";"en";"packages/plugin-management/plugin";"requirement_not_met";"Plugin :plugin requires plugin(s): :required_plugins. Do you want to install them and activate :plugin now?";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1162";"1";"en";"packages/plugin-management/plugin";"install";"Install now";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1163";"1";"en";"packages/plugin-management/plugin";"install_plugin";"Install Plugin";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1164";"1";"en";"packages/plugin-management/plugin";"minimum_core_version_not_met";"Plugin :plugin requires :minimum_core_version version of core, but your core version is :current_core_version. Please upgrade your core to use this plugin!";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1165";"1";"en";"packages/seo-helper/seo-helper";"meta_box_header";"Search Engine Optimize";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1166";"1";"en";"packages/seo-helper/seo-helper";"edit_seo_meta";"Edit SEO meta";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1167";"1";"en";"packages/seo-helper/seo-helper";"default_description";"Setup meta title & description to make your site easy to discovered on search engines such as Google";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1168";"1";"en";"packages/seo-helper/seo-helper";"seo_title";"SEO Title";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1169";"1";"en";"packages/seo-helper/seo-helper";"seo_description";"SEO description";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1170";"1";"en";"packages/slug/slug";"permalink_settings";"Permalink";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1171";"1";"en";"packages/slug/slug";"settings.title";"Permalink settings";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1172";"1";"en";"packages/slug/slug";"settings.description";"Manage permalink for all modules.";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1173";"1";"en";"packages/slug/slug";"settings.preview";"Preview";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1174";"1";"en";"packages/slug/slug";"settings.turn_off_automatic_url_translation_into_latin";"Turn off automatic URL translation into Latin?";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1175";"1";"en";"packages/slug/slug";"settings.available_variables";"Available variables";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1176";"1";"en";"packages/slug/slug";"preview";"Preview";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1177";"1";"en";"packages/slug/slug";"prefix_for";"Prefix for :name";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1178";"1";"en";"packages/slug/slug";"public_single_ending_url";"Postfix for single page URL";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1179";"1";"en";"packages/slug/slug";"current_year";"Current year";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1180";"1";"en";"packages/slug/slug";"current_month";"Current month";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1181";"1";"en";"packages/slug/slug";"current_day";"Current day";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1182";"1";"en";"packages/theme/theme";"name";"Themes";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1183";"1";"en";"packages/theme/theme";"theme";"Theme";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1184";"1";"en";"packages/theme/theme";"author";"Author";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1185";"1";"en";"packages/theme/theme";"version";"Version";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1186";"1";"en";"packages/theme/theme";"description";"Description";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1187";"1";"en";"packages/theme/theme";"active_success";"Activate theme :name successfully!";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1188";"1";"en";"packages/theme/theme";"active";"Active";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1189";"1";"en";"packages/theme/theme";"activated";"Activated";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1190";"1";"en";"packages/theme/theme";"appearance";"Appearance";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1191";"1";"en";"packages/theme/theme";"theme_options";"Theme options";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1192";"1";"en";"packages/theme/theme";"save_changes";"Save Changes";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1193";"1";"en";"packages/theme/theme";"developer_mode";"Developer Mode Enabled";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1194";"1";"en";"packages/theme/theme";"custom_css";"Custom CSS";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1195";"1";"en";"packages/theme/theme";"custom_js";"Custom JS";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1196";"1";"en";"packages/theme/theme";"custom_header_js";"Header JS";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1197";"1";"en";"packages/theme/theme";"custom_header_js_placeholder";"JS in header of page, wrap it inside &#x3C;script&#x3E;&#x3C;/script&#x3E;";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1198";"1";"en";"packages/theme/theme";"custom_body_js";"Body JS";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1199";"1";"en";"packages/theme/theme";"custom_body_js_placeholder";"JS in body of page, wrap it inside &#x3C;script&#x3E;&#x3C;/script&#x3E;";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1200";"1";"en";"packages/theme/theme";"custom_footer_js";"Footer JS";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1201";"1";"en";"packages/theme/theme";"custom_footer_js_placeholder";"JS in footer of page, wrap it inside &#x3C;script&#x3E;&#x3C;/script&#x3E;";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1202";"1";"en";"packages/theme/theme";"custom_html";"Custom HTML";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1203";"1";"en";"packages/theme/theme";"custom_header_html";"Header HTML";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1204";"1";"en";"packages/theme/theme";"custom_header_html_placeholder";"HTML in header of page, no special tags: script, style, iframe...";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1205";"1";"en";"packages/theme/theme";"custom_body_html";"Body HTML";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1206";"1";"en";"packages/theme/theme";"custom_body_html_placeholder";"HTML in body of page, no special tags: script, style, iframe...";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1207";"1";"en";"packages/theme/theme";"custom_footer_html";"Footer HTML";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1208";"1";"en";"packages/theme/theme";"custom_footer_html_placeholder";"HTML in footer of page, no special tags: script, style, iframe...";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1209";"1";"en";"packages/theme/theme";"remove_theme_success";"Remove theme successfully!";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1210";"1";"en";"packages/theme/theme";"theme_is_not_existed";"This theme is not existed!";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1211";"1";"en";"packages/theme/theme";"remove";"Remove";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1212";"1";"en";"packages/theme/theme";"remove_theme";"Remove theme";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1213";"1";"en";"packages/theme/theme";"remove_theme_confirm_message";"Do you really want to remove this theme?";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1214";"1";"en";"packages/theme/theme";"remove_theme_confirm_yes";"Yes, remove it!";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1215";"1";"en";"packages/theme/theme";"total_themes";"Total themes";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1216";"1";"en";"packages/theme/theme";"show_admin_bar";"Show admin bar (When admin logged in, still show admin bar in website)?";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1217";"1";"en";"packages/theme/theme";"settings.title";"Theme";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1218";"1";"en";"packages/theme/theme";"settings.description";"Setting for theme";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1219";"1";"en";"packages/theme/theme";"settings.redirect_404_to_homepage";"Redirect all not found requests to homepage?";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1220";"1";"en";"packages/theme/theme";"settings.show_guidelines";"Show guidelines?";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1221";"1";"en";"packages/theme/theme";"add_new";"Add new";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1222";"1";"en";"packages/theme/theme";"theme_activated_already";"Theme "":name"" is activated already!";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1223";"1";"en";"packages/theme/theme";"missing_json_file";"Missing file theme.json!";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1224";"1";"en";"packages/theme/theme";"theme_invalid";"Theme is valid!";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1225";"1";"en";"packages/theme/theme";"published_assets_success";"Publish assets for :themes successfully!";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1226";"1";"en";"packages/theme/theme";"cannot_remove_theme";"Cannot remove activated theme, please activate another theme before removing "":name""!";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1227";"1";"en";"packages/theme/theme";"theme_deleted";"Theme "":name"" has been destroyed.";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1228";"1";"en";"packages/theme/theme";"removed_assets";"Remove assets of a theme :name successfully!";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1229";"1";"en";"packages/theme/theme";"update_custom_css_success";"Update custom CSS successfully!";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1230";"1";"en";"packages/theme/theme";"update_custom_js_success";"Update custom JS successfully!";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1231";"1";"en";"packages/theme/theme";"update_custom_html_success";"Update custom HTML successfully!";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1232";"1";"en";"packages/theme/theme";"go_to_dashboard";"Go to dashboard";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1233";"1";"en";"packages/theme/theme";"custom_css_placeholder";"Using Ctrl + Space to autocomplete.";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1234";"1";"en";"packages/theme/theme";"theme_option_general";"General";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1235";"1";"en";"packages/theme/theme";"theme_option_general_description";"General settings";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1236";"1";"en";"packages/theme/theme";"theme_option_seo_open_graph_image";"SEO default Open Graph image";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1237";"1";"en";"packages/theme/theme";"theme_option_logo";"Logo";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1238";"1";"en";"packages/theme/theme";"theme_option_favicon";"Favicon";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1239";"1";"en";"packages/theme/theme";"folder_is_not_writeable";"Cannot write files! Folder :name is not writable. Please chmod to make it writable!";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1240";"1";"en";"packages/widget/widget";"name";"Widgets";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1241";"1";"en";"packages/widget/widget";"create";"New widget";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1242";"1";"en";"packages/widget/widget";"edit";"Edit widget";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1243";"1";"en";"packages/widget/widget";"delete";"Delete";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1244";"1";"en";"packages/widget/widget";"available";"Available Widgets";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1245";"1";"en";"packages/widget/widget";"instruction";"To activate a widget drag it to a sidebar or click on it. To deactivate a widget and delete its settings, drag it back.";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1246";"1";"en";"packages/widget/widget";"number_tag_display";"Number tags will be display";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1247";"1";"en";"packages/widget/widget";"number_post_display";"Number posts will be display";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1248";"1";"en";"packages/widget/widget";"select_menu";"Select Menu";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1249";"1";"en";"packages/widget/widget";"widget_text";"Text";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1250";"1";"en";"packages/widget/widget";"widget_text_description";"Arbitrary text or HTML.";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1251";"1";"en";"packages/widget/widget";"widget_recent_post";"Recent Posts";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1252";"1";"en";"packages/widget/widget";"widget_recent_post_description";"Recent posts widget.";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1253";"1";"en";"packages/widget/widget";"widget_custom_menu";"Custom Menu";"2023-07-14 23:20:29";"2023-07-14 23:20:29"
"1254";"1";"en";"packages/widget/widget";"widget_custom_menu_description";"Add a custom menu to your widget area.";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1255";"1";"en";"packages/widget/widget";"widget_tag";"Tags";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1256";"1";"en";"packages/widget/widget";"widget_tag_description";"Popular tags";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1257";"1";"en";"packages/widget/widget";"save_success";"Save widget successfully!";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1258";"1";"en";"packages/widget/widget";"delete_success";"Delete widget successfully!";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1259";"1";"en";"packages/widget/widget";"primary_sidebar_name";"Primary sidebar";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1260";"1";"en";"packages/widget/widget";"primary_sidebar_description";"Primary sidebar section";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1261";"1";"en";"plugins/ads/ads";"name";"Ads";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
"1262";"1";"en";"plugins/ads/ads";"create";"New ads";"2023-07-14 23:20:30";"2023-07-14 23:20:30"
